flight_no;amount;fare_conditions;seat_no;additional_money
PG0143;28900;Economy;4A;false
PG0143;28900;Economy;4C;false
PG0143;28900;Economy;4D;false
PG0143;28900;Economy;4E;false
PG0143;28900;Economy;4F;false
PG0143;28900;Economy;5A;false
PG0143;28900;Economy;5C;false
PG0143;28900;Economy;5D;false
PG0143;28900;Economy;5E;false
PG0143;28900;Economy;5F;false
PG0143;31800;Economy;6A;true
PG0143;31800;Economy;6C;true
PG0143;31800;Economy;6D;true
PG0143;31800;Economy;6E;true
PG0143;31800;Economy;6F;true
PG0143;28900;Economy;7A;false
PG0143;28900;Economy;7C;false
PG0143;28900;Economy;7D;false
PG0143;28900;Economy;7E;false
PG0143;28900;Economy;7F;false
PG0143;28900;Economy;8A;false
PG0143;28900;Economy;8C;false
PG0143;28900;Economy;8D;false
PG0143;28900;Economy;8E;false
PG0143;28900;Economy;8F;false
PG0143;28900;Economy;9A;false
PG0143;28900;Economy;9C;false
PG0143;28900;Economy;9D;false
PG0143;28900;Economy;9E;false
PG0143;28900;Economy;9F;false
PG0144;203300;Business;1A;false
PG0144;203300;Business;1B;false
PG0144;203300;Business;1C;false
PG0144;203300;Business;1F;false
PG0144;203300;Business;1G;false
PG0144;203300;Business;1H;false
PG0144;203300;Business;2A;false
PG0144;203300;Business;2B;false
PG0144;203300;Business;2C;false
PG0144;203300;Business;2F;false
PG0144;203300;Business;2G;false
PG0144;203300;Business;2H;false
PG0144;203300;Business;3A;false
PG0144;203300;Business;3B;false
PG0144;203300;Business;3C;false
PG0144;203300;Business;3F;false
PG0144;203300;Business;3G;false
PG0144;203300;Business;3H;false
PG0144;203300;Business;4A;false
PG0144;203300;Business;4B;false
PG0144;203300;Business;4C;false
PG0144;203300;Business;4F;false
PG0144;203300;Business;4G;false
PG0144;203300;Business;4H;false
PG0144;203300;Business;5A;false
PG0144;203300;Business;5B;false
PG0144;203300;Business;5C;false
PG0144;203300;Business;5F;false
PG0144;203300;Business;5G;false
PG0144;203300;Business;5H;false
PG0144;67800;Economy;11A;false
PG0144;67800;Economy;11B;false
PG0144;67800;Economy;11D;false
PG0144;67800;Economy;11E;false
PG0144;67800;Economy;11F;false
PG0144;67800;Economy;11G;false
PG0144;67800;Economy;11H;false
PG0144;67800;Economy;12A;false
PG0144;67800;Economy;12B;false
PG0144;67800;Economy;12D;false
PG0144;67800;Economy;12E;false
PG0144;67800;Economy;12F;false
PG0144;67800;Economy;12G;false
PG0144;67800;Economy;12H;false
PG0144;67800;Economy;13A;false
PG0144;67800;Economy;13B;false
PG0144;67800;Economy;13D;false
PG0144;67800;Economy;13E;false
PG0144;67800;Economy;13F;false
PG0144;67800;Economy;13G;false
PG0144;67800;Economy;13H;false
PG0144;67800;Economy;14A;false
PG0144;67800;Economy;14B;false
PG0144;67800;Economy;14D;false
PG0144;67800;Economy;14E;false
PG0144;67800;Economy;14F;false
PG0144;67800;Economy;14G;false
PG0144;67800;Economy;14H;false
PG0144;67800;Economy;15B;false
PG0144;67800;Economy;15D;false
PG0144;67800;Economy;15E;false
PG0144;67800;Economy;15F;false
PG0144;67800;Economy;15G;false
PG0144;67800;Economy;15H;false
PG0144;67800;Economy;16A;false
PG0144;67800;Economy;16B;false
PG0144;67800;Economy;16D;false
PG0144;67800;Economy;16E;false
PG0144;67800;Economy;16F;false
PG0144;67800;Economy;16G;false
PG0144;67800;Economy;16H;false
PG0144;67800;Economy;17A;false
PG0144;67800;Economy;17B;false
PG0144;67800;Economy;17D;false
PG0144;67800;Economy;17E;false
PG0144;67800;Economy;17F;false
PG0144;67800;Economy;17G;false
PG0144;67800;Economy;17H;false
PG0144;67800;Economy;18A;false
PG0144;67800;Economy;18B;false
PG0144;67800;Economy;18D;false
PG0144;67800;Economy;18E;false
PG0144;67800;Economy;18F;false
PG0144;67800;Economy;18G;false
PG0144;67800;Economy;18H;false
PG0144;67800;Economy;19A;false
PG0144;67800;Economy;19B;false
PG0144;67800;Economy;19D;false
PG0144;67800;Economy;19E;false
PG0144;67800;Economy;19F;false
PG0144;67800;Economy;19G;false
PG0144;67800;Economy;19H;false
PG0144;67800;Economy;20A;false
PG0144;67800;Economy;20B;false
PG0144;67800;Economy;20D;false
PG0144;67800;Economy;20E;false
PG0144;67800;Economy;20F;false
PG0144;67800;Economy;20G;false
PG0144;67800;Economy;20H;false
PG0144;67800;Economy;21A;false
PG0144;67800;Economy;21B;false
PG0144;67800;Economy;21D;false
PG0144;67800;Economy;21E;false
PG0144;67800;Economy;21F;false
PG0144;67800;Economy;21G;false
PG0144;67800;Economy;21H;false
PG0144;67800;Economy;22A;false
PG0144;67800;Economy;22B;false
PG0144;67800;Economy;22D;false
PG0144;67800;Economy;22E;false
PG0144;67800;Economy;22F;false
PG0144;67800;Economy;22G;false
PG0144;67800;Economy;22H;false
PG0144;67800;Economy;23A;false
PG0144;67800;Economy;23B;false
PG0144;67800;Economy;23D;false
PG0144;67800;Economy;23E;false
PG0144;67800;Economy;23F;false
PG0144;67800;Economy;23G;false
PG0144;67800;Economy;23H;false
PG0144;67800;Economy;24A;false
PG0144;67800;Economy;24B;false
PG0144;67800;Economy;24D;false
PG0144;67800;Economy;24E;false
PG0144;67800;Economy;24F;false
PG0144;67800;Economy;24G;false
PG0144;67800;Economy;24H;false
PG0144;67800;Economy;25D;false
PG0144;67800;Economy;25E;false
PG0144;67800;Economy;25F;false
PG0144;74500;Economy;27A;true
PG0144;74500;Economy;27B;true
PG0144;67800;Economy;27D;false
PG0144;67800;Economy;27F;false
PG0144;74500;Economy;27G;true
PG0144;74500;Economy;27H;true
PG0144;67800;Economy;28A;false
PG0144;67800;Economy;28B;false
PG0144;67800;Economy;28D;false
PG0144;67800;Economy;28E;false
PG0144;67800;Economy;28F;false
PG0144;67800;Economy;28G;false
PG0144;67800;Economy;28H;false
PG0144;67800;Economy;29A;false
PG0144;67800;Economy;29B;false
PG0144;67800;Economy;29D;false
PG0144;67800;Economy;29E;false
PG0144;67800;Economy;29F;false
PG0144;67800;Economy;29G;false
PG0144;67800;Economy;29H;false
PG0144;67800;Economy;30A;false
PG0144;67800;Economy;30B;false
PG0144;67800;Economy;30D;false
PG0144;67800;Economy;30E;false
PG0144;67800;Economy;30F;false
PG0144;67800;Economy;30G;false
PG0144;67800;Economy;30H;false
PG0144;67800;Economy;31A;false
PG0144;67800;Economy;31B;false
PG0144;67800;Economy;31D;false
PG0144;67800;Economy;31E;false
PG0144;67800;Economy;31F;false
PG0144;67800;Economy;31G;false
PG0144;67800;Economy;31H;false
PG0144;67800;Economy;32A;false
PG0144;67800;Economy;32B;false
PG0144;67800;Economy;32D;false
PG0144;67800;Economy;32E;false
PG0144;67800;Economy;32F;false
PG0144;67800;Economy;32G;false
PG0144;67800;Economy;32H;false
PG0144;67800;Economy;33A;false
PG0144;67800;Economy;33B;false
PG0144;67800;Economy;33D;false
PG0144;67800;Economy;33E;false
PG0144;67800;Economy;33F;false
PG0144;67800;Economy;33G;false
PG0144;67800;Economy;33H;false
PG0144;67800;Economy;34A;false
PG0144;67800;Economy;34B;false
PG0144;67800;Economy;34D;false
PG0144;67800;Economy;34E;false
PG0144;67800;Economy;34F;false
PG0144;67800;Economy;34G;false
PG0144;67800;Economy;34H;false
PG0144;67800;Economy;35A;false
PG0144;67800;Economy;35D;false
PG0144;67800;Economy;35E;false
PG0144;67800;Economy;35F;false
PG0144;67800;Economy;35G;false
PG0144;67800;Economy;35H;false
PG0144;67800;Economy;36A;false
PG0144;67800;Economy;36B;false
PG0144;67800;Economy;36D;false
PG0144;67800;Economy;36E;false
PG0144;67800;Economy;36F;false
PG0144;67800;Economy;36G;false
PG0144;67800;Economy;36H;false
PG0144;67800;Economy;37A;false
PG0144;67800;Economy;37B;false
PG0144;67800;Economy;37D;false
PG0144;67800;Economy;37E;false
PG0144;67800;Economy;37F;false
PG0144;67800;Economy;37G;false
PG0144;67800;Economy;37H;false
PG0144;67800;Economy;38A;false
PG0144;67800;Economy;38B;false
PG0144;67800;Economy;38D;false
PG0144;67800;Economy;38E;false
PG0144;67800;Economy;38F;false
PG0144;67800;Economy;38G;false
PG0144;67800;Economy;38H;false
PG0144;67800;Economy;39D;false
PG0144;67800;Economy;39E;false
PG0144;67800;Economy;39F;false
PG0144;74500;Economy;9A;true
PG0144;74500;Economy;9B;true
PG0144;74500;Economy;9G;true
PG0144;74500;Economy;9H;true
PG0145;203300;Business;1A;false
PG0145;203300;Business;1B;false
PG0145;203300;Business;1C;false
PG0145;203300;Business;1F;false
PG0145;203300;Business;1G;false
PG0145;203300;Business;1H;false
PG0145;203300;Business;2A;false
PG0145;203300;Business;2B;false
PG0145;203300;Business;2C;false
PG0145;203300;Business;2F;false
PG0145;203300;Business;2G;false
PG0145;203300;Business;2H;false
PG0145;203300;Business;3A;false
PG0145;203300;Business;3B;false
PG0145;203300;Business;3C;false
PG0145;203300;Business;3F;false
PG0145;203300;Business;3G;false
PG0145;203300;Business;3H;false
PG0145;203300;Business;4A;false
PG0145;203300;Business;4B;false
PG0145;203300;Business;4C;false
PG0145;203300;Business;4F;false
PG0145;203300;Business;4G;false
PG0145;203300;Business;4H;false
PG0145;203300;Business;5A;false
PG0145;203300;Business;5B;false
PG0145;203300;Business;5C;false
PG0145;203300;Business;5F;false
PG0145;203300;Business;5G;false
PG0145;203300;Business;5H;false
PG0145;67800;Economy;11A;false
PG0145;67800;Economy;11B;false
PG0145;67800;Economy;11D;false
PG0145;67800;Economy;11E;false
PG0145;67800;Economy;11F;false
PG0145;67800;Economy;11G;false
PG0145;67800;Economy;11H;false
PG0145;67800;Economy;12A;false
PG0145;67800;Economy;12B;false
PG0145;67800;Economy;12D;false
PG0145;67800;Economy;12E;false
PG0145;67800;Economy;12F;false
PG0145;67800;Economy;12G;false
PG0145;67800;Economy;12H;false
PG0145;67800;Economy;13A;false
PG0145;67800;Economy;13B;false
PG0145;67800;Economy;13D;false
PG0145;67800;Economy;13E;false
PG0145;67800;Economy;13F;false
PG0145;67800;Economy;13H;false
PG0145;67800;Economy;14A;false
PG0145;67800;Economy;14B;false
PG0145;67800;Economy;14D;false
PG0145;67800;Economy;14E;false
PG0145;67800;Economy;14F;false
PG0145;67800;Economy;14G;false
PG0145;67800;Economy;14H;false
PG0145;67800;Economy;15A;false
PG0145;67800;Economy;15B;false
PG0145;67800;Economy;15D;false
PG0145;67800;Economy;15E;false
PG0145;67800;Economy;15F;false
PG0145;67800;Economy;15G;false
PG0145;67800;Economy;15H;false
PG0145;67800;Economy;16B;false
PG0145;67800;Economy;16D;false
PG0145;67800;Economy;16E;false
PG0145;67800;Economy;16F;false
PG0145;67800;Economy;16G;false
PG0145;67800;Economy;16H;false
PG0145;67800;Economy;17A;false
PG0145;67800;Economy;17B;false
PG0145;67800;Economy;17D;false
PG0145;67800;Economy;17E;false
PG0145;67800;Economy;17F;false
PG0145;67800;Economy;17G;false
PG0145;67800;Economy;17H;false
PG0145;67800;Economy;18A;false
PG0145;67800;Economy;18B;false
PG0145;67800;Economy;18D;false
PG0145;67800;Economy;18E;false
PG0145;67800;Economy;18F;false
PG0145;67800;Economy;18G;false
PG0145;67800;Economy;19A;false
PG0145;67800;Economy;19B;false
PG0145;67800;Economy;19D;false
PG0145;67800;Economy;19E;false
PG0145;67800;Economy;19F;false
PG0145;67800;Economy;19G;false
PG0145;67800;Economy;19H;false
PG0145;67800;Economy;20A;false
PG0145;67800;Economy;20B;false
PG0145;67800;Economy;20D;false
PG0145;67800;Economy;20E;false
PG0145;67800;Economy;20F;false
PG0145;67800;Economy;20G;false
PG0145;67800;Economy;20H;false
PG0145;67800;Economy;21A;false
PG0145;67800;Economy;21B;false
PG0145;67800;Economy;21D;false
PG0145;67800;Economy;21E;false
PG0145;67800;Economy;21F;false
PG0145;67800;Economy;21G;false
PG0145;67800;Economy;21H;false
PG0145;67800;Economy;22A;false
PG0145;67800;Economy;22B;false
PG0145;67800;Economy;22D;false
PG0145;67800;Economy;22E;false
PG0145;67800;Economy;22F;false
PG0145;67800;Economy;22G;false
PG0145;67800;Economy;22H;false
PG0145;67800;Economy;23A;false
PG0145;67800;Economy;23B;false
PG0145;67800;Economy;23D;false
PG0145;67800;Economy;23E;false
PG0145;67800;Economy;23F;false
PG0145;67800;Economy;23G;false
PG0145;67800;Economy;23H;false
PG0145;67800;Economy;24A;false
PG0145;67800;Economy;24B;false
PG0145;67800;Economy;24D;false
PG0145;67800;Economy;24E;false
PG0145;67800;Economy;24F;false
PG0145;67800;Economy;24G;false
PG0145;67800;Economy;24H;false
PG0145;67800;Economy;25D;false
PG0145;67800;Economy;25E;false
PG0145;67800;Economy;25F;false
PG0145;74500;Economy;27A;true
PG0145;74500;Economy;27B;true
PG0145;67800;Economy;27D;false
PG0145;67800;Economy;27E;false
PG0145;74500;Economy;27G;true
PG0145;74500;Economy;27H;true
PG0145;67800;Economy;28A;false
PG0145;67800;Economy;28B;false
PG0145;67800;Economy;28D;false
PG0145;67800;Economy;28E;false
PG0145;67800;Economy;28F;false
PG0145;67800;Economy;28G;false
PG0145;67800;Economy;28H;false
PG0145;67800;Economy;29A;false
PG0145;67800;Economy;29B;false
PG0145;67800;Economy;29D;false
PG0145;67800;Economy;29E;false
PG0145;67800;Economy;29F;false
PG0145;67800;Economy;29G;false
PG0145;67800;Economy;30A;false
PG0145;67800;Economy;30B;false
PG0145;67800;Economy;30D;false
PG0145;67800;Economy;30E;false
PG0145;67800;Economy;30F;false
PG0145;67800;Economy;30G;false
PG0145;67800;Economy;30H;false
PG0145;67800;Economy;31A;false
PG0145;67800;Economy;31B;false
PG0145;67800;Economy;31D;false
PG0145;67800;Economy;31E;false
PG0145;67800;Economy;31F;false
PG0145;67800;Economy;31H;false
PG0145;67800;Economy;32A;false
PG0145;67800;Economy;32B;false
PG0145;67800;Economy;32D;false
PG0145;67800;Economy;32E;false
PG0145;67800;Economy;32F;false
PG0145;67800;Economy;32G;false
PG0145;67800;Economy;32H;false
PG0145;67800;Economy;33A;false
PG0145;67800;Economy;33B;false
PG0145;67800;Economy;33D;false
PG0145;67800;Economy;33E;false
PG0145;67800;Economy;33F;false
PG0145;67800;Economy;33G;false
PG0145;67800;Economy;33H;false
PG0145;67800;Economy;34A;false
PG0145;67800;Economy;34B;false
PG0145;67800;Economy;34D;false
PG0145;67800;Economy;34E;false
PG0145;67800;Economy;34F;false
PG0145;67800;Economy;34G;false
PG0145;67800;Economy;34H;false
PG0145;67800;Economy;35A;false
PG0145;67800;Economy;35B;false
PG0145;67800;Economy;35D;false
PG0145;67800;Economy;35E;false
PG0145;67800;Economy;35F;false
PG0145;67800;Economy;35G;false
PG0145;67800;Economy;35H;false
PG0145;67800;Economy;36A;false
PG0145;67800;Economy;36B;false
PG0145;67800;Economy;36D;false
PG0145;67800;Economy;36E;false
PG0145;67800;Economy;36F;false
PG0145;67800;Economy;36G;false
PG0145;67800;Economy;37A;false
PG0145;67800;Economy;37B;false
PG0145;67800;Economy;37D;false
PG0145;67800;Economy;37E;false
PG0145;67800;Economy;37F;false
PG0145;67800;Economy;37G;false
PG0145;67800;Economy;37H;false
PG0145;67800;Economy;38A;false
PG0145;67800;Economy;38B;false
PG0145;67800;Economy;38D;false
PG0145;67800;Economy;38E;false
PG0145;67800;Economy;38G;false
PG0145;67800;Economy;38H;false
PG0145;67800;Economy;39D;false
PG0145;67800;Economy;39E;false
PG0145;74500;Economy;9A;true
PG0145;74500;Economy;9B;true
PG0145;74500;Economy;9G;true
PG0145;74500;Economy;9H;true
PG0146;44200;Business;1A;false
PG0146;44200;Business;1C;false
PG0146;44200;Business;1D;false
PG0146;44200;Business;1F;false
PG0146;44200;Business;2A;false
PG0146;44200;Business;2C;false
PG0146;44200;Business;2D;false
PG0146;44200;Business;2F;false
PG0146;44200;Business;3A;false
PG0146;44200;Business;3C;false
PG0146;44200;Business;3D;false
PG0146;44200;Business;3F;false
PG0146;14700;Economy;10A;false
PG0146;14700;Economy;10C;false
PG0146;14700;Economy;10D;false
PG0146;14700;Economy;10E;false
PG0146;14700;Economy;10F;false
PG0146;14700;Economy;11A;false
PG0146;14700;Economy;11C;false
PG0146;14700;Economy;11D;false
PG0146;14700;Economy;11E;false
PG0146;14700;Economy;11F;false
PG0146;14700;Economy;12A;false
PG0146;14700;Economy;12C;false
PG0146;14700;Economy;12D;false
PG0146;14700;Economy;12E;false
PG0146;14700;Economy;12F;false
PG0146;14700;Economy;13A;false
PG0146;14700;Economy;13C;false
PG0146;14700;Economy;13D;false
PG0146;14700;Economy;13E;false
PG0146;14700;Economy;13F;false
PG0146;14700;Economy;14A;false
PG0146;14700;Economy;14C;false
PG0146;14700;Economy;14D;false
PG0146;14700;Economy;14E;false
PG0146;14700;Economy;14F;false
PG0146;14700;Economy;15A;false
PG0146;14700;Economy;15C;false
PG0146;14700;Economy;15D;false
PG0146;14700;Economy;15E;false
PG0146;14700;Economy;15F;false
PG0146;14700;Economy;16A;false
PG0146;14700;Economy;16C;false
PG0146;14700;Economy;16D;false
PG0146;14700;Economy;16E;false
PG0146;14700;Economy;16F;false
PG0146;14700;Economy;17A;false
PG0146;14700;Economy;17C;false
PG0146;14700;Economy;17D;false
PG0146;14700;Economy;17E;false
PG0146;14700;Economy;17F;false
PG0146;14700;Economy;18A;false
PG0146;14700;Economy;18C;false
PG0146;14700;Economy;18D;false
PG0146;14700;Economy;18E;false
PG0146;14700;Economy;18F;false
PG0146;14700;Economy;19A;false
PG0146;14700;Economy;19C;false
PG0146;14700;Economy;19D;false
PG0146;14700;Economy;19E;false
PG0146;14700;Economy;19F;false
PG0146;14700;Economy;20A;false
PG0146;14700;Economy;20C;false
PG0146;14700;Economy;20D;false
PG0146;14700;Economy;20E;false
PG0146;14700;Economy;20F;false
PG0146;14700;Economy;4A;false
PG0146;14700;Economy;4C;false
PG0146;14700;Economy;4D;false
PG0146;14700;Economy;4E;false
PG0146;14700;Economy;4F;false
PG0146;14700;Economy;5A;false
PG0146;14700;Economy;5C;false
PG0146;14700;Economy;5D;false
PG0146;14700;Economy;5E;false
PG0146;14700;Economy;5F;false
PG0146;16200;Economy;6A;true
PG0146;16200;Economy;6C;true
PG0146;16200;Economy;6D;true
PG0146;16200;Economy;6E;true
PG0146;16200;Economy;6F;true
PG0146;14700;Economy;7A;false
PG0146;14700;Economy;7C;false
PG0146;14700;Economy;7D;false
PG0146;14700;Economy;7E;false
PG0146;14700;Economy;7F;false
PG0146;14700;Economy;8A;false
PG0146;14700;Economy;8C;false
PG0146;14700;Economy;8D;false
PG0146;14700;Economy;8E;false
PG0146;14700;Economy;8F;false
PG0146;14700;Economy;9A;false
PG0146;14700;Economy;9C;false
PG0146;14700;Economy;9D;false
PG0146;14700;Economy;9E;false
PG0146;14700;Economy;9F;false
PG0147;44200;Business;1A;false
PG0147;44200;Business;1C;false
PG0147;44200;Business;1D;false
PG0147;44200;Business;1F;false
PG0147;44200;Business;2A;false
PG0147;44200;Business;2C;false
PG0147;44200;Business;2D;false
PG0147;44200;Business;2F;false
PG0147;44200;Business;3A;false
PG0147;44200;Business;3C;false
PG0147;44200;Business;3D;false
PG0147;44200;Business;3F;false
PG0147;14700;Economy;10A;false
PG0147;14700;Economy;10C;false
PG0147;14700;Economy;10D;false
PG0147;14700;Economy;10E;false
PG0147;14700;Economy;10F;false
PG0147;14700;Economy;11A;false
PG0147;14700;Economy;11C;false
PG0147;14700;Economy;11D;false
PG0147;14700;Economy;11E;false
PG0147;14700;Economy;11F;false
PG0147;14700;Economy;12A;false
PG0147;14700;Economy;12C;false
PG0147;14700;Economy;12D;false
PG0147;14700;Economy;12E;false
PG0147;14700;Economy;12F;false
PG0147;14700;Economy;13A;false
PG0147;14700;Economy;13C;false
PG0147;14700;Economy;13D;false
PG0147;14700;Economy;13E;false
PG0147;14700;Economy;13F;false
PG0147;14700;Economy;14A;false
PG0147;14700;Economy;14C;false
PG0147;14700;Economy;14D;false
PG0147;14700;Economy;14E;false
PG0147;14700;Economy;14F;false
PG0147;14700;Economy;15A;false
PG0147;14700;Economy;15C;false
PG0147;14700;Economy;15D;false
PG0147;14700;Economy;15E;false
PG0147;14700;Economy;15F;false
PG0147;14700;Economy;16A;false
PG0147;14700;Economy;16C;false
PG0147;14700;Economy;16D;false
PG0147;14700;Economy;16E;false
PG0147;14700;Economy;16F;false
PG0147;14700;Economy;17A;false
PG0147;14700;Economy;17C;false
PG0147;14700;Economy;17D;false
PG0147;14700;Economy;17E;false
PG0147;14700;Economy;17F;false
PG0147;14700;Economy;18A;false
PG0147;14700;Economy;18C;false
PG0147;14700;Economy;18E;false
PG0147;14700;Economy;18F;false
PG0147;14700;Economy;19A;false
PG0147;14700;Economy;19C;false
PG0147;14700;Economy;19D;false
PG0147;14700;Economy;19E;false
PG0147;14700;Economy;19F;false
PG0147;14700;Economy;20A;false
PG0147;14700;Economy;20C;false
PG0147;14700;Economy;20D;false
PG0147;14700;Economy;20E;false
PG0147;14700;Economy;20F;false
PG0147;14700;Economy;4A;false
PG0147;14700;Economy;4C;false
PG0147;14700;Economy;4D;false
PG0147;14700;Economy;4E;false
PG0147;14700;Economy;4F;false
PG0147;14700;Economy;5C;false
PG0147;14700;Economy;5D;false
PG0147;14700;Economy;5E;false
PG0147;14700;Economy;5F;false
PG0147;16200;Economy;6A;true
